hcp_sp_home_now,hcp_sp_draw_now,hcp_sp_away_now,hcp_line_now,hcp_p_home_now,hcp_p_draw_now,hcp_p_away_now,hcp_p_home_minus_away_now,home_GF,home_GA,home_xG,home_xGA,home_Pts,home_Home.xG,home_Home.xGA,home_Away.xG,home_Away.xGA,home_def_strength,home_off_buildup,home_tempo,away_GF,away_GA,away_xG,away_xGA,away_Pts,away_Home.xG,away_Home.xGA,away_Away.xG,away_Away.xGA,away_def_strength,away_off_buildup,away_tempo,tempo_diff,bonus_isCancel,spf_sp_home_open,spf_sp_draw_open,spf_sp_away_open,spf_sp_home_close,spf_sp_draw_close,spf_sp_away_close,spf_p_home_close,spf_p_draw_close,spf_p_away_close,spf_p_home_minus_away_close,hcp_sp_home_open,hcp_sp_draw_open,hcp_sp_away_open,hcp_line_open,hcp_sp_home_close,hcp_sp_draw_close,hcp_sp_away_close,hcp_line_close,hcp_p_home_close,hcp_p_draw_close,hcp_p_away_close,hcp_p_home_minus_away_close,home_team_short_name,away_team_short_name,home_goal_avg_cnt,away_goal_avg_cnt,home_goal_avg_ratio,away_goal_avg_ratio,home_loss_goal_avg_cnt,away_loss_goal_avg_cnt,home_loss_goal_avg_ratio,away_loss_goal_avg_ratio,home_win_cnt,home_draw_cnt,home_loss_cnt,away_win_cnt,away_draw_cnt,away_loss_cnt,home_score_ratio,away_score_ratio,total_leg_cnt,same_home_win_cnt,same_home_draw_cnt,same_home_loss_cnt,same_away_win_cnt,same_away_draw_cnt,same_away_loss_cnt,same_home_score_ratio,same_away_score_ratio,home_win_rate,away_win_rate,home_away_goal_diff,home_away_loss_goal_diff,result_1x2,is_betting_available,is_fbref_available,home_away_goal_avg_diff,win_rate_diff,prob_home,prob_draw,prob_away,hcp_prob_home,hcp_prob_draw,hcp_prob_away,xg_diff,def_strength_diff,off_buildup_diff,league_encoded,month,day_of_week,is_weekend,pred_home_prob,pred_draw_prob,pred_away_prob,ev_home,kelley_home,ev_draw,kelley_draw,ev_away,kelley_away,has_value_bet,betting_recommendation,stake,return,capital
5.8,4.4,1.37,1.0,0.1526307793588899,0.2011951182458095,0.6461741023953006,-0.4935433230364106,20.0,22.0,23.553846153846152,23.9,20.0,15.3,10.8,12.3,13.2,-0.4520756735635617,0.1654897115061756,-0.0824751375524393,32.0,25.0,24.4,22.3,32.0,10.3,10.0,14.1,12.3,-2.844003829040884,0.037100890740541,1.340641802787929,-1.4231169403403685,0.0,5.8,4.4,1.37,5.8,4.4,1.37,0.1526307793588899,0.2011951182458095,0.6461741023953006,-0.4935433230364106,2.58,3.58,2.16,1.0,2.58,3.58,2.16,1.0,0.3430396593026351,0.2472185254192174,0.4097418152781474,-0.0667021559755123,基尔,斯图加特,2.1,1.5,58.3,41.7,2.2,1.6,57.9,42.1,3,2,5,4,1,5,37.0,43.0,10,4,1,5,5,3,2,43.0,60.0,0.3,0.4,0.6000000000000001,0.6000000000000001,D,True,False,0.6000000000000001,-0.10000000000000003,3.8104040528235674e-05,9.159456286502232e-05,0.00023332949101692076,0.00010803514343751262,0.0001120363505417664,0.00011421319271068806,-0.8461538461538467,2.391928155477322,0.1173644058004617,13,3,5,1,0.89963365,0.04104725,0.059319124,4.133517643928527,0.8787239889303843,-0.8030042623579502,0.0,-0.9003581446200609,0.0,True,"主胜 (EV:4.1335, 凯利:0.8787)",100.0,-100.0,1432.6800000000053
1.63,3.4,4.5,-1.0,0.5429960606168152,0.2603186996486496,0.1966852397345352,0.3463108208822799,26.0,37.0,21.9,28.4,18.0,11.6,14.9,10.3,13.5,-0.6736371374676295,-1.3530806261820827,-1.1690799828834726,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-2.0706182552179704,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.59,3.45,4.75,1.63,3.4,4.5,0.5429960606168152,0.2603186996486496,0.1966852397345352,0.3463108208822799,2.95,3.3,2.05,-1.0,3.05,3.4,1.97,-1.0,0.2902519879531125,0.2603731068402921,0.4493749052065954,-0.1591229172534829,沃夫斯堡,圣保利,1.6,0.7,69.6,30.4,1.1,1.1,50.0,50.0,4,4,2,2,2,6,53.0,27.0,10,4,5,1,3,2,5,57.0,37.0,0.4,0.2,0.9000000000000001,0.0,D,True,False,0.9000000000000001,0.2,0.00013558492948697356,0.00011853414017826419,7.103586726515143e-05,9.138710494058446e-05,0.00011796768674691875,0.00012522867830207422,-5.736933797909408,1.3969811177503408,0.1173644058004617,13,3,5,1,0.051020123,0.7276946,0.22128537,-0.898500455416739,0.0,1.4446783106327055,0.6142339756091435,-0.004131505191326141,0.0,True,"平局 (EV:1.4447, 凯利:0.6142)",100.0,235.2,1667.8800000000053
1.32,4.3,7.2,-1.0,0.6710013003901171,0.2059817945383615,0.1230169050715214,0.5479843953185957,32.0,15.0,25.2,16.2,36.0,12.3,6.4,13.0,9.8,-2.132010039770686,-0.095547277047241,0.78017687284041,17.0,32.0,18.5,28.8,14.0,9.3,14.5,9.2,14.3,-0.8340846225898125,-1.3818529693625137,-1.5216456010322776,2.301822473872688,0.0,1.35,4.15,6.75,1.32,4.3,7.2,0.6710013003901171,0.2059817945383615,0.1230169050715214,0.5479843953185957,2.21,3.4,2.62,-1.0,2.01,3.6,2.82,-1.0,0.4403154032321024,0.2458427668045905,0.313841829963307,0.1264735732687954,多特蒙德,奥格斯堡,2.0,1.0,66.7,33.3,0.9,0.4,69.2,30.8,5,3,2,4,4,2,60.0,53.0,10,2,5,3,3,4,3,37.0,43.0,0.5,0.4,1.0,0.5,A,True,True,1.0,0.09999999999999998,0.00016742684474527794,9.372466897816238e-05,4.439741704071965e-05,0.0001386719751585983,0.00011141392637208993,8.748244548052703e-05,6.699999999999999,-1.2979254171808736,1.2863056923152727,13,3,5,1,0.88608766,0.0059971213,0.1079152,0.1662429918289185,0.5301115810871124,-0.9547281306982041,0.0,-0.21855034673213952,0.0,True,"主胜 (EV:0.1662, 凯利:0.5301)",100.0,-100.0,1567.8800000000053
1.2,5.45,8.9,-2.0,0.7379992392544694,0.1624952453404336,0.0995055154050969,0.6384937238493724,34.0,24.0,29.0,20.4,29.0,16.9,7.6,12.1,12.8,-3.888233720525587,-0.3202843740774968,1.7055091641341682,18.0,31.0,17.6,26.1,17.0,10.1,9.6,7.5,16.5,-0.8642307781045399,-1.6514383236300665,-1.1085587940912849,2.8140679582254533,0.0,1.17,5.75,10.0,1.2,5.45,8.9,0.7379992392544694,0.1624952453404336,0.0995055154050969,0.6384937238493724,2.75,3.95,1.95,-2.0,3.08,4.05,1.8,-2.0,0.2880512091038407,0.2190611664295875,0.4928876244665718,-0.2048364153627311,勒沃库森,不来梅,1.6,1.1,59.3,40.7,1.1,2.6,29.7,70.3,4,4,2,1,2,7,53.0,17.0,10,8,2,0,3,1,6,87.0,33.0,0.4,0.1,0.5,-1.5,A,True,True,0.5,0.30000000000000004,0.00018416952921980573,7.394790396442168e-05,3.5917011538559715e-05,9.049697080155279e-05,9.90346012196355e-05,0.0001370558312528257,11.399999999999999,-3.024002942421047,1.3311539495525697,13,3,5,1,0.88335013,0.032909505,0.08374037,0.05881975746154781,0.300100803375244,-0.8042303334251046,0.0,-0.24961650606989863,0.0,True,"主胜 (EV:0.0588, 凯利:0.3001)",100.0,-100.0,1467.8800000000053
3.05,3.0,2.14,1.0,0.2905371769923519,0.2953794632755577,0.4140833597320902,-0.1235461827397383,14.0,22.0,18.0,24.4,22.0,8.7,14.0,9.3,10.4,0.0061555201846921,-1.8533982114135523,-2.4790078289661874,21.0,32.0,23.9,28.1,23.0,12.8,17.1,11.0,11.0,-0.1243562053042965,-0.6804226126000159,-1.3905504139255058,-1.0884574150406816,0.0,2.88,3.05,2.2,3.05,3.0,2.14,0.2905371769923519,0.2953794632755577,0.4140833597320902,-0.1235461827397383,1.51,3.75,5.0,1.0,1.53,3.7,4.9,1.0,0.5794553822551777,0.2396126310406545,0.1809319867041677,0.3985233955510099,帕尔马,都灵,0.9,1.4,39.1,60.9,1.3,1.0,56.5,43.5,2,2,6,3,6,1,27.0,50.0,10,3,2,5,2,4,4,37.0,33.0,0.2,0.3,-0.4999999999999999,0.3,D,True,True,-0.4999999999999999,-0.09999999999999998,7.2460142643858e-05,0.00013433869220203274,0.0001493744872398044,0.00018217690854168797,0.00010840273917284424,5.034704005205841e-05,-5.899999999999999,0.1305117254889886,-1.1729755988135364,16,3,5,1,0.5280674,0.31173098,0.1602016,0.5983934884667395,0.29785639047622675,-0.06351091623306274,0.0,-0.6440252165734768,0.0,True,"主胜 (EV:0.5984, 凯利:0.2979)",100.0,-100.0,1367.8800000000053
1.4,4.0,6.05,-1.0,0.6323490985105827,0.2213221844787039,0.1463287170107133,0.4860203814998693,27.0,13.0,25.3,19.7,34.0,13.2,8.7,12.1,11.0,-0.6831201068963285,0.4911573705522669,1.838780950552084,28.0,24.0,23.944791666666667,24.3,29.0,15.7,10.8,12.4,12.9,-0.7385901469770373,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.4,4.0,6.05,1.4,4.0,6.05,0.6323490985105827,0.2213221844787039,0.1463287170107133,0.4860203814998693,2.37,3.35,2.45,-1.0,2.4,3.28,2.45,-1.0,0.3688268771800991,0.2698733247659262,0.3612997980539746,0.0075270791261244,科莫,威尼斯,1.5,0.5,75.0,25.0,1.3,1.1,54.2,45.8,4,1,5,0,5,5,43.0,17.0,10,4,1,5,0,4,6,43.0,13.0,0.4,0.0,1.0,0.1999999999999999,D,True,False,1.0,0.4,0.0001578595964741192,0.00010075401915152455,5.283659548647627e-05,0.00011613777919532608,0.00012228357772546455,0.00010069408010411682,1.3552083333333336,0.05547004008070877,0.1173644058004617,16,3,5,1,0.0057743182,0.90220547,0.09202026,-0.9720776353739202,0.0,2.5566454315185547,0.8696072896321615,-0.4344118884950876,0.0,True,"平局 (EV:2.5566, 凯利:0.8696)",100.0,294.0,1661.8800000000053
1.43,3.7,6.25,-1.0,0.6190852262840163,0.2392680739422008,0.1416466997737829,0.4774385265102334,27.0,25.0,26.812871287128715,23.9,28.0,15.3,10.8,12.3,13.2,0.2293671256542872,0.1654897115061756,0.2796594756579086,28.0,24.0,26.653795379537954,24.3,29.0,15.7,10.8,12.4,12.9,0.20862255929425097,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.43,3.7,6.25,1.43,3.7,6.25,0.6190852262840163,0.2392680739422008,0.1416466997737829,0.4774385265102334,2.55,3.15,2.38,-1.0,2.55,3.1,2.42,-1.0,0.3476689220502363,0.2859857262026137,0.3663453517471499,-0.0186764296969135,塞尔塔,莱加内斯,1.6,1.1,59.3,40.7,1.6,1.5,51.6,48.4,3,4,3,3,3,4,43.0,40.0,10,5,2,3,3,4,3,57.0,43.0,0.3,0.3,0.5,0.1,H,True,False,0.5,0.0,0.00015454785668794887,0.0001089232639475941,5.114582443090903e-05,0.00010930614512501278,0.00012938391449662055,0.0001019423538244158,0.1590759075907613,0.020744566360036243,0.1173644058004617,50,3,5,1,0.04561036,0.28515303,0.66923654,-0.9160816403731703,0.0,0.05396489167213444,0.02039489481184219,3.119073812365532,0.6062339771361578,True,"客胜 (EV:3.1191, 凯利:0.6062)",100.0,-100.0,1561.8800000000053
2.04,2.8,3.55,-1.0,0.4341748929850615,0.3163274220319734,0.2494976849829649,0.1846772080020965,37.0,29.0,33.0,25.2,41.0,20.1,12.4,12.9,12.7,2.1500070454197213,1.8176844864927328,1.0778922223685783,29.0,33.0,32.6,30.7,43.0,18.6,14.7,14.1,16.0,4.8256191922296985,1.625571424370979,-0.5318706985383577,1.609762920906936,0.0,2.22,2.76,3.16,2.04,2.8,3.55,0.4341748929850615,0.3163274220319734,0.2494976849829649,0.1846772080020965,5.35,3.68,1.49,-1.0,4.6,3.45,1.61,-1.0,0.1926605504587156,0.2568807339449541,0.5504587155963303,-0.3577981651376146,沃特福德,米尔沃尔,1.0,1.1,47.6,52.4,1.2,1.3,48.0,52.0,3,3,4,5,2,3,40.0,57.0,10,4,1,5,4,3,3,43.0,50.0,0.3,0.5,-0.1,-0.1,A,True,True,-0.10000000000000009,-0.2,0.00010833501718812102,0.0001439343130736065,9.004546554737506e-05,6.059362392799622e-05,0.0001162580101273982,0.00015323012189756907,0.3999999999999986,-2.675612146809977,0.19211306212175394,38,3,5,1,0.89229834,0.044508554,0.06319311,0.8038828429222108,0.78873905310264,-0.8578685277104378,0.0,-0.76015116122365,0.0,True,"主胜 (EV:0.8039, 凯利:0.7887)",100.0,-100.0,1461.8800000000053
3.53,3.6,1.76,1.0,0.2508631338886953,0.2459852396186373,0.5031516264926673,-0.252288492603972,27.0,25.0,30.587603305785123,23.9,28.0,15.3,10.8,12.3,13.2,0.9640114369040284,0.1654897115061756,0.2796594756579086,45.0,19.0,39.6,23.1,43.0,22.9,11.4,16.6,11.7,-1.0570032572990145,2.875190179891036,4.107507860148099,0.0161686826058537,0.0,3.6,3.65,1.73,3.53,3.6,1.76,0.2508631338886953,0.2459852396186373,0.5031516264926673,-0.252288492603972,1.85,3.7,3.15,1.0,1.82,3.85,3.12,1.0,0.4863669859985262,0.2299189388356669,0.2837140751658069,0.2026529108327192,诺丁汉,曼城,2.0,2.0,50.0,50.0,1.7,1.7,50.0,50.0,3,4,3,6,0,4,43.0,60.0,10,6,3,1,4,1,5,70.0,43.0,0.3,0.6,0.0,0.0,H,True,False,0.0,-0.3,6.260720540050053e-05,0.00011194891016836062,0.0001816257969847622,0.00015314871981801238,0.00010417925582844772,7.90706718766302e-05,-9.012396694214878,2.0210146942030427,0.1173644058004617,42,3,5,1,0.18310751,0.18367057,0.6332219,-0.34655787918269637,0.0,-0.33201024496555326,0.0,0.11218117504119872,0.15061919312728078,True,"客胜 (EV:0.1122, 凯利:0.1506)",100.0,-100.0,1361.8800000000053
1.75,3.45,3.75,-1.0,0.5066079295154186,0.2569750367107196,0.236417033773862,0.2701908957415565,21.0,16.0,18.7,23.9,28.0,15.3,10.8,12.3,13.2,-0.3065703081251162,0.1654897115061756,-0.3093404596749286,28.0,24.0,18.7,24.3,29.0,15.7,10.8,12.4,12.9,-0.19523243041645935,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.92,3.45,3.15,1.75,3.45,3.75,0.5066079295154186,0.2569750367107196,0.236417033773862,0.2701908957415565,3.75,3.85,1.66,-1.0,3.3,3.65,1.81,-1.0,0.2682897114662227,0.2425633007776808,0.4891469877560966,-0.2208572762898739,柏林赫塔,沙尔克04,0.7,1.8,28.0,72.0,1.7,1.2,58.6,41.4,1,2,7,6,1,3,17.0,63.0,10,2,2,6,3,3,4,27.0,40.0,0.1,0.6,-1.1,0.5,A,True,False,-1.1,-0.5,0.00012628767717929535,0.00011681625408872413,8.524304071818171e-05,8.44638394147826e-05,0.00010988770820260924,0.00013629861671551728,0.0,-0.11133787770865686,0.1173644058004617,11,3,5,1,0.7780718,0.113865666,0.1080625,0.3543931725621223,0.4821675817171733,-0.5950201829448342,0.0,-0.582870318852365,0.0,True,"主胜 (EV:0.3544, 凯利:0.4822)",100.0,-100.0,1261.8800000000053
2.25,3.05,2.8,-1.0,0.3935030526437046,0.2902891371961756,0.3162078101601198,0.0772952424835847,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.23,3.25,2.68,2.25,3.05,2.8,0.3935030526437046,0.2902891371961756,0.3162078101601198,0.0772952424835847,5.1,3.9,1.48,-1.0,5.1,3.83,1.49,-1.0,0.1737797172238852,0.2314038010030847,0.5948164817730299,-0.4210367645491447,大邱FC,大田市民,1.5,1.2,55.6,44.4,1.7,0.7,70.8,29.2,3,3,4,6,1,3,40.0,63.0,10,5,3,2,5,3,2,60.0,60.0,0.3,0.6,0.3,1.0,A,True,False,0.30000000000000004,-0.3,9.822374891722972e-05,0.00013213641855937649,0.00011416478667613623,5.465307256250639e-05,0.00010472327283016285,0.0001655708028557626,0.05519894894894861,0.0009858120739092424,0.1173644058004617,54,3,5,1,0.9044902,0.04507609,0.050433733,1.0144008311629296,0.8280823111534119,-0.845267564471811,0.0,-0.8416098378300667,0.0,True,"主胜 (EV:1.0144, 凯利:0.8281)",100.0,-100.0,1161.8800000000053
2.57,2.9,2.53,-1.0,0.3445878987981458,0.3053761723831844,0.3500359288186698,-0.005448030020524,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.45,2.98,2.6,2.57,2.9,2.53,0.3445878987981458,0.3053761723831844,0.3500359288186698,-0.005448030020524,6.5,3.85,1.4,-1.0,6.7,4.1,1.36,-1.0,0.1322643389155083,0.2161392855448551,0.6515963755396367,-0.5193320366241283,柏太阳神,鹿岛鹿角,1.2,1.7,41.4,58.6,0.8,0.4,66.7,33.3,4,3,3,6,3,1,50.0,70.0,10,3,4,3,4,2,4,43.0,47.0,0.4,0.6,-0.5,0.4,A,True,False,-0.5,-0.19999999999999996,8.59935544995202e-05,0.00013897106089865458,0.00012634838051113893,4.160159254757949e-05,9.782686218037166e-05,0.00018139742371697516,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,3,5,1,0.79694855,0.05179472,0.1512567,1.0271946233987805,0.6676164197314317,-0.8327994087412953,0.0,-0.6049741494506599,0.0,True,"主胜 (EV:1.0272, 凯利:0.6676)",100.0,-100.0,1061.8800000000053
2.85,3.0,2.25,-1.0,0.310880829015544,0.2953367875647668,0.3937823834196891,-0.0829015544041451,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.48,3.0,2.55,2.85,3.0,2.25,0.310880829015544,0.2953367875647668,0.3937823834196891,-0.0829015544041451,6.5,3.9,1.39,-1.0,7.5,4.4,1.3,-1.0,0.1180111409119042,0.2011553538271095,0.6808335052609862,-0.562822364349082,大阪钢巴,清水鼓动,1.8,1.4,56.3,43.8,1.7,0.6,73.9,26.1,6,1,3,6,3,1,63.0,70.0,10,5,2,3,6,2,2,57.0,67.0,0.6,0.6,0.4000000000000001,1.1,H,True,False,0.40000000000000013,0.0,7.754506493465504e-05,0.00013433869220203274,0.00014207173453030286,3.716408934250434e-05,9.115684884989176e-05,0.00018976961250391248,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,3,5,1,0.106695876,0.10490554,0.78839856,-0.6819984196573496,0.0,-0.671577717512846,0.0,0.7584188333153724,0.6191174149513244,True,"客胜 (EV:0.7584, 凯利:0.6191)",100.0,-100.0,961.8800000000053
1.53,4.3,4.12,-1.0,0.5789807376808089,0.2060094252678227,0.2150098370513683,0.3639709006294406,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,11.0,12.0,27.636933797909407,24.3,18.0,15.7,10.8,12.4,12.9,-0.2883821374453105,0.0293944331178513,-0.9861716796641776,0.0161686826058537,0.0,1.57,4.25,3.9,1.53,4.3,4.12,0.5789807376808089,0.2060094252678227,0.2150098370513683,0.3639709006294406,2.54,3.85,2.1,-1.0,2.48,3.8,2.16,-1.0,0.3570434298440981,0.2330178173719376,0.4099387527839643,-0.0528953229398662,阿德莱德,布里斯班,1.8,0.8,69.2,30.8,2.2,1.6,57.9,42.1,4,2,4,1,2,7,47.0,17.0,10,3,5,2,1,4,5,47.0,23.0,0.4,0.1,1.0,0.6000000000000001,D,True,False,1.0,0.30000000000000004,0.00014444668958416137,9.372466897816238e-05,7.758771910028676e-05,0.00011239139922128331,0.00010555003551040098,0.00011421319271068806,0.05519894894894861,-0.18815530769920724,0.1173644058004617,34,3,5,1,0.0567747,0.7562605,0.18696481,-0.8948720175221563,0.0,2.206881807088852,0.6824000640348954,-0.22511088356971737,0.0,True,"平局 (EV:2.2069, 凯利:0.6824)",100.0,323.4,1285.2800000000052
2.3,2.95,2.82,-1.0,0.385317276516906,0.3004168596572487,0.3142658638258453,0.0710514126910606,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.35,2.95,2.75,2.3,2.95,2.82,0.385317276516906,0.3004168596572487,0.3142658638258453,0.0710514126910606,5.95,3.75,1.44,-1.0,5.8,3.7,1.46,-1.0,0.1529012170959524,0.2396829889612227,0.6074157939428249,-0.4545145768468723,新泻天鹅,东京绿茵,0.7,0.9,43.8,56.3,1.3,1.3,50.0,50.0,0,6,4,2,4,4,20.0,33.0,10,4,2,4,5,3,2,47.0,60.0,0.0,0.2,-0.2,0.0,D,True,False,-0.20000000000000007,-0.2,9.608845002772474e-05,0.00013661561918850787,0.00011335510733800761,4.8057012080824585e-05,0.00010840273917284424,0.00016897294264047003,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,3,5,1,0.19026525,0.31423828,0.49549648,-0.5511421193182469,0.0,-0.07153713235259049,0.0,0.38935407670736305,0.21829674630374696,True,"客胜 (EV:0.3894, 凯利:0.2183)",100.0,-100.0,1185.2800000000052
1.45,4.0,5.3,-1.0,0.6112152227187545,0.2215655182355485,0.167219259045697,0.4439959636730575,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.67,3.5,4.1,1.45,4.0,5.3,0.6112152227187545,0.2215655182355485,0.167219259045697,0.4439959636730575,3.15,3.4,1.93,-1.0,2.62,3.1,2.35,-1.0,0.3378315711370803,0.2855221665739195,0.3766462622890002,-0.0388146911519198,大宫松鼠,山口雷诺,2.1,1.3,61.8,38.2,1.4,0.9,60.9,39.1,5,4,1,4,3,3,63.0,50.0,10,6,3,1,2,2,6,70.0,27.0,0.5,0.4,0.8,0.4999999999999999,H,True,False,0.8,0.09999999999999998,0.0001524161621129427,0.00010075401915152455,6.0313472206260655e-05,0.00010638575193464983,0.00012938391449662055,0.00010497893457663244,0.05519894894894861,0.0009858120739092424,0.1173644058004617,19,3,5,1,0.02588982,0.0738098,0.9003004,-0.9432105665076524,0.0,-0.6906655740737915,0.0,3.696160192251205,0.8771144262579984,True,"客胜 (EV:3.6962, 凯利:0.8771)",100.0,-100.0,1085.2800000000052
2.55,2.68,2.75,-1.0,0.3473711498126458,0.3305210567247189,0.3221077934626352,0.0252633563500105,23.0,27.0,21.4,26.5,19.0,14.8,12.7,6.5,13.8,-2.121059028982479,-1.6377457629796053,-1.011145603908246,22.0,12.0,21.3,15.6,28.0,10.3,6.8,11.0,8.9,-2.068315095692689,-1.587808052366872,-0.8529606703765557,-0.1581849335316903,0.0,2.48,2.8,2.72,2.55,2.68,2.75,0.3473711498126458,0.3305210567247189,0.3221077934626352,0.0252633563500105,6.3,3.9,1.4,-1.0,6.6,3.95,1.38,-1.0,0.1341652514213985,0.2241748504762607,0.6416598981023408,-0.5074946466809422,阿马多拉,吉维森特,0.8,0.7,53.3,46.7,1.1,1.2,47.8,52.2,2,4,4,2,2,6,33.0,27.0,10,4,3,3,3,1,6,50.0,33.0,0.2,0.2,0.1,-0.0999999999999998,D,True,True,0.10000000000000009,0.0,8.666801375049683e-05,0.00015037913306197693,0.0001162405100702478,4.22319197073913e-05,0.00010154180631380347,0.00017876847554716398,0.09999999999999787,-0.05274393328978988,-0.04993771061273322,48,3,5,1,0.8528267,0.11992833,0.02724502,1.1512139595746993,0.7578762077516126,-0.6650202336072922,0.0,-0.9065746697690338,0.0,True,"主胜 (EV:1.1512, 凯利:0.7579)",100.0,-100.0,985.2800000000052
1.39,3.9,6.5,-1.0,0.636838667537557,0.2269758327890267,0.136185499673416,0.500653167864141,28.0,39.0,33.8,42.0,24.0,16.8,17.7,17.0,24.3,4.439112898988021,2.277946258770494,0.5128548850406042,25.0,35.0,25.5,32.8,22.0,14.6,14.4,11.0,18.4,5.676961459293411,0.5368239321183524,-1.568227357459657,2.081082242500261,0.0,1.47,3.75,5.5,1.39,3.9,6.5,0.636838667537557,0.2269758327890267,0.136185499673416,0.500653167864141,2.5,3.35,2.32,-1.0,2.36,3.2,2.55,-1.0,0.3755177174413253,0.2769443166129774,0.3475379659456972,0.0279797514956281,诺维奇,牛津联,1.3,0.8,61.9,38.1,1.5,1.2,55.6,44.4,3,3,4,2,4,4,40.0,33.0,10,5,2,3,1,4,5,57.0,23.0,0.3,0.2,0.5,0.3,D,True,True,0.5,0.09999999999999998,0.00015899527702429274,0.0001033374555400252,4.917867733741253e-05,0.00011810621613084008,0.00012534066716860117,9.674529264905344e-05,8.299999999999997,-1.2378485603053901,1.7411223266521416,38,3,5,1,0.030012755,0.90368026,0.06630696,-0.939116625515744,0.0,2.47386597263813,0.8704665632083499,-0.5576246421039104,0.0,True,"平局 (EV:2.4739, 凯利:0.8705)",100.0,284.2,1269.4800000000052
2.95,3.3,2.05,1.0,0.3000332631112096,0.2682115533872935,0.4317551835014969,-0.1317219203902872,24.0,22.0,23.8,21.2,23.0,13.8,9.9,10.0,11.2,-2.154333995009432,-1.4041590538963655,-1.7896663890212303,27.0,30.0,31.5,28.9,23.0,17.5,12.9,14.0,16.0,-0.2463830746006877,0.2236261708884288,0.1923199213460166,-1.981986310367247,0.0,3.16,3.45,1.91,2.95,3.3,2.05,0.3000332631112096,0.2682115533872935,0.4317551835014969,-0.1317219203902872,1.67,3.85,3.7,1.0,1.6,3.8,4.15,1.0,0.5535275535275536,0.2330642330642331,0.2134082134082134,0.3401193401193401,图卢兹,摩纳哥,1.5,2.3,39.5,60.5,1.2,1.8,40.0,60.0,3,3,4,5,1,4,40.0,53.0,10,4,2,4,1,4,5,47.0,23.0,0.3,0.5,-0.7999999999999998,-0.6000000000000001,D,True,True,-0.7999999999999998,-0.2,7.491641866568369e-05,0.00012212608382002976,0.0001559323915576495,0.0001742066687929891,0.00010555003551040098,5.9445902712068965e-05,-7.699999999999999,-1.9079509204087444,-1.6277852247847944,33,3,5,1,0.12580846,0.7260982,0.14809333,-0.6162877349108458,0.0,1.3682015135288237,0.6070104319116343,-0.6824805042892694,0.0,True,"平局 (EV:1.3682, 凯利:0.6070)",100.0,225.39999999999998,1494.880000000005
