Ligue 2,3,Sat,2023-08-19,19:00 (01:00),Stade Laval,1–0,Rodez Aveyron,6901,Stade Francis Le Basser,Aurélien Petit,Match Report,
Ligue 2,3,Mon,2023-08-21,20:45 (02:45),Ajaccio,0–0,Bordeaux,5995,Stade François Coty,Gaël Angoula,Match Report,
,,,,,,,,,,,,
Ligue 2,4,Sat,2023-08-26,15:00 (21:00),Bordeaux,2–0,Amiens,20550,Stade Matmut-Atlantique,Florent Batta,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Paris FC,3–0,US Concarneau,537,Stade Sébastien Charléty,Olivier Thual,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Caen,3–0,Ajaccio,16190,Stade Michel d'Ornano,Aurélien Petit,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Rodez Aveyron,0–1,Valenciennes,2444,Stade Paul Lignon,Guillaume Paradis,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Guingamp,4–0,Pau FC,6629,Stade du Roudourou,Faouzi Benchabane,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Quevilly-Rouen,0–0,Stade Laval,2536,Stade Robert Diochon,Pierre Legat,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Bastia,3–2,Troyes,12848,Stade Armand Césari,Benjamin Lepaysant,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Dunkerque,0–1,Angers,4200,Stade Marcel-Tribut,Ahmed Taleb,Match Report,
Ligue 2,4,Sat,2023-08-26,19:00 (01:00),Auxerre,0–0,Grenoble,13797,Stade de l'Abbé Deschamps,Karim Abed,Match Report,
Ligue 2,4,Mon,2023-08-28,20:45 (02:45),Annecy,1–1,Saint-Étienne,12467,Stade Auguste-Bonal,Azzedine Souifi,Match Report,
,,,,,,,,,,,,
Ligue 2,5,Sat,2023-09-02,15:00 (21:00),Bordeaux,2–4,Auxerre,26771,Stade Matmut-Atlantique,Mikael Lesage,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Saint-Étienne,0–0,Valenciennes,22687,Stade Geoffroy-Guichard,Thomas Léonard,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Ajaccio,2–2,Dunkerque,,Stade François Coty,Abdelatif Kherradji,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Pau FC,2–2,Rodez Aveyron,2731,Stade Nouste Camp,Marc Bollengier,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Troyes,2–2,Quevilly-Rouen,4817,Stade de l'Aube,Thierry Bouille,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Amiens,4–1,Guingamp,6950,Stade Crédit Agricole la Licorne,Benjamin Lepaysant,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Grenoble,0–0,Bastia,5803,Stade des Alpes,Antoine Valnet,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Angers,2–0,Paris FC,5276,Stade Raymond Kopa,Faouzi Benchabane,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),Stade Laval,2–1,Caen,8889,Stade Francis Le Basser,Remi Landry,Match Report,
Ligue 2,5,Sat,2023-09-02,19:00 (01:00),US Concarneau,1–1,Annecy,922,Stade du Roudourou,Guillaume Paradis,Match Report,
,,,,,,,,,,,,
Ligue 2,6,Sat,2023-09-16,15:00 (21:00),Caen,1–2,Saint-Étienne,19013,Stade Michel d'Ornano,Abdelatif Kherradji,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Auxerre,2–2,Pau FC,13254,Stade de l'Abbé Deschamps,Nicolas Rainville,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Annecy,0–0,Troyes,6349,Parc des Sports,Romain Delpech,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Dunkerque,0–0,Grenoble,3125,Stade Marcel-Tribut,Azzedine Souifi,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Bastia,0–3,Stade Laval,12363,Stade Armand Césari,Olivier Thual,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Rodez Aveyron,4–1,Angers,2722,Stade Paul Lignon,Bastien Dechepy,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Quevilly-Rouen,2–3,US Concarneau,2635,Stade Robert Diochon,Mickaël Leleu,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Paris FC,3–0,Amiens,972,Stade de l'Aube,Ahmed Taleb,Match Report,
Ligue 2,6,Sat,2023-09-16,19:00 (01:00),Valenciennes,1–2,Bordeaux,7439,Stade du Hainaut,Aurélien Petit,Match Report,
Ligue 2,6,Mon,2023-09-18,20:45 (02:45),Guingamp,3–0,Ajaccio,6326,Stade du Roudourou,Karim Abed,Match Report,
,,,,,,,,,,,,
Ligue 2,7,Sat,2023-09-23,15:00 (21:00),Troyes,1–2,Auxerre,9055,Stade de l'Aube,Aurélien Petit,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),US Concarneau,0–1,Saint-Étienne,6010,Stade Yves Allainmat - Le Moustoir,Antoine Valnet,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Stade Laval,2–1,Guingamp,8800,Stade Francis Le Basser,Thierry Bouille,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Pau FC,0–3,Annecy,2896,Stade Nouste Camp,Benjamin Lepaysant,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Grenoble,2–1,Quevilly-Rouen,4471,Stade des Alpes,Guillaume Paradis,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Ajaccio,2–1,Paris FC,3774,Stade François Coty,Pierre Gaillouste,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Dunkerque,1–2,Rodez Aveyron,3055,Stade Marcel-Tribut,Pierre Legat,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Amiens,0–0,Valenciennes,7608,Stade Crédit Agricole la Licorne,Faouzi Benchabane,Match Report,
Ligue 2,7,Sat,2023-09-23,19:00 (01:00),Angers,2–0,Bastia,4972,Stade Raymond Kopa,Mikael Lesage,Match Report,
,,,,,,,,,,,,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Bastia,1–4,Pau FC,9846,Stade Armand Césari,Karim Abed,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Rodez Aveyron,2–1,Troyes,2613,Stade Paul Lignon,Mickaël Leleu,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Quevilly-Rouen,0–1,Angers,5194,Stade Robert Diochon,Ahmed Taleb,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Guingamp,0–0,Bordeaux,8568,Stade du Roudourou,Azzedine Souifi,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Valenciennes,0–1,US Concarneau,5591,Stade du Hainaut,Abdelatif Kherradji,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Paris FC,0–1,Stade Laval,764,Stade de l'Aube,Romain Delpech,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Amiens,0–0,Ajaccio,6183,Stade Crédit Agricole la Licorne,Remi Landry,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Caen,1–2,Grenoble,14770,Stade Michel d'Ornano,Nicolas Rainville,Match Report,
Ligue 2,8,Tue,2023-09-26,20:45 (02:45),Auxerre,4–0,Annecy,12010,Stade de l'Abbé Deschamps,Olivier Thual,Match Report,
,,,,,,,,,,,,
Ligue 2,9,Sat,2023-09-30,15:00 (21:00),Troyes,0–1,Saint-Étienne,7378,Stade de l'Aube,Pierre Legat,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Pau FC,1–0,Amiens,2845,Stade Nouste Camp,Antoine Valnet,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Stade Laval,1–0,Valenciennes,9000,Stade Francis Le Basser,Mickaël Leleu,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Grenoble,2–0,Bordeaux,8960,Stade des Alpes,Thierry Bouille,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Angers,2–0,US Concarneau,5487,Stade Raymond Kopa,Benjamin Lepaysant,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Annecy,2–2,Paris FC,5489,Parc des Sports,Mikael Lesage,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Auxerre,3–1,Rodez Aveyron,14421,Stade de l'Abbé Deschamps,Faouzi Benchabane,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Dunkerque,0–1,Quevilly-Rouen,3080,Stade Marcel-Tribut,Aurélien Petit,Match Report,
Ligue 2,9,Sat,2023-09-30,19:00 (01:00),Caen,0–1,Guingamp,14881,Stade Michel d'Ornano,Guillaume Paradis,Match Report,
Ligue 2,9,Mon,2023-10-02,20:45 (02:45),Ajaccio,2–0,Bastia,4732,Stade François Coty,Nicolas Rainville,Match Report,
,,,,,,,,,,,,
Ligue 2,7,Tue,2023-10-03,18:45 (00:45),Bordeaux,1–1,Caen,21038,Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,Match Report,
,,,,,,,,,,,,
Ligue 2,8,Wed,2023-10-04,18:45 (00:45),Saint-Étienne,2–0,Dunkerque,9282,Stade Geoffroy-Guichard,Florent Batta,Match Report,
,,,,,,,,,,,,
Ligue 2,10,Sat,2023-10-07,15:00 (21:00),Bordeaux,0–1,Stade Laval,19651,Stade Matmut-Atlantique,Karim Abed,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Saint-Étienne,0–0,Ajaccio,11760,Stade Geoffroy-Guichard,Benjamin Lepaysant,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Quevilly-Rouen,2–2,Pau FC,2828,Stade Robert Diochon,Abdelatif Kherradji,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Valenciennes,1–1,Troyes,5990,Stade du Hainaut,Azzedine Souifi,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Rodez Aveyron,5–3,Caen,2892,Stade Paul Lignon,Romain Delpech,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Guingamp,2–2,Grenoble,8310,Stade du Roudourou,Ahmed Taleb,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),US Concarneau,4–3,Dunkerque,1921,Stade Yves Allainmat - Le Moustoir,Remi Landry,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Paris FC,0–2,Auxerre,9729,Stade Sébastien Charléty,Guillaume Paradis,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Amiens,1–4,Angers,6799,Stade Crédit Agricole la Licorne,Olivier Thual,Match Report,
Ligue 2,10,Sat,2023-10-07,19:00 (01:00),Bastia,2–1,Annecy,10828,Stade Armand Césari,Ruddy Buquet,Match Report,
,,,,,,,,,,,,
Ligue 2,11,Sat,2023-10-21,15:00 (21:00),Caen,1–1,Auxerre,17917,Stade Michel d'Ornano,Jérémie Pignard,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Guingamp,2–2,Quevilly-Rouen,7594,Stade du Roudourou,Nicolas Rainville,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Rodez Aveyron,1–1,Bastia,3079,Stade Paul Lignon,Abdelatif Kherradji,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Troyes,0–0,US Concarneau,5326,Stade de l'Aube,Faouzi Benchabane,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Ajaccio,2–0,Pau FC,4179,Stade François Coty,Aurélien Petit,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Annecy,1–1,Amiens,3313,Parc des Sports,Thierry Bouille,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Grenoble,3–3,Valenciennes,6039,Stade des Alpes,Florent Batta,Match Report,
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Angers,2–0,Bordeaux,10416,Stade Raymond Kopa,Antoine Valnet,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Ligue 2,11,Sat,2023-10-21,19:00 (01:00),Dunkerque,1–3,Paris FC,3082,Stade Marcel-Tribut,Mickaël Leleu,Match Report,
Ligue 2,11,Mon,2023-10-23,20:45 (02:45),Stade Laval,0–1,Saint-Étienne,9394,Stade Francis Le Basser,Mikael Lesage,Match Report,
,,,,,,,,,,,,
Ligue 2,12,Sat,2023-10-28,15:00 (21:00),Bordeaux,2–2,Rodez Aveyron,30098,Stade Matmut-Atlantique,Benoît Millot,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Auxerre,0–1,Dunkerque,15514,Stade de l'Abbé Deschamps,Ahmed Taleb,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),US Concarneau,2–1,Ajaccio,1937,Stade Yves Allainmat - Le Moustoir,Olivier Thual,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Bastia,0–0,Guingamp,11250,Stade Armand Césari,Romain Delpech,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Paris FC,2–2,Troyes,3596,Stade Sébastien Charléty,Eric Wattellier,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Valenciennes,2–2,Caen,6682,Stade du Hainaut,Karim Abed,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Amiens,0–0,Stade Laval,7601,Stade Crédit Agricole la Licorne,Mickaël Leleu,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Quevilly-Rouen,1–2,Annecy,2500,Stade Robert Diochon,Azzedine Souifi,Match Report,
Ligue 2,12,Sat,2023-10-28,19:00 (01:00),Pau FC,3–2,Grenoble,3256,Stade Nouste Camp,Benjamin Lepaysant,Match Report,
Ligue 2,12,Mon,2023-10-30,20:45 (03:45),Saint-Étienne,2–0,Angers,27153,Stade Geoffroy-Guichard,Guillaume Paradis,Match Report,
,,,,,,,,,,,,
Ligue 2,13,Sat,2023-11-04,15:00 (22:00),Saint-Étienne,0–1,Paris FC,35563,Stade Geoffroy-Guichard,Antoine Valnet,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Bastia,3–1,Bordeaux,12071,Stade Armand Césari,Mathieu Vernice,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Troyes,2–1,Caen,4401,Stade de l'Aube,Remi Landry,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Quevilly-Rouen,3–1,Rodez Aveyron,2463,Stade Robert Diochon,Ahmed Taleb,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Grenoble,0–3,Ajaccio,5279,Stade des Alpes,Abdelatif Kherradji,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Dunkerque,0–1,Amiens,2904,Stade Marcel-Tribut,Faouzi Benchabane,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Annecy,1–3,Stade Laval,5353,Parc des Sports,Olivier Thual,Match Report,
Ligue 2,13,Sat,2023-11-04,19:00 (02:00),Angers,2–0,Valenciennes,8094,Stade Raymond Kopa,Thierry Bouille,Match Report,
Ligue 2,13,Mon,2023-11-06,20:45 (03:45),Guingamp,2–1,Auxerre,6850,Stade du Roudourou,Pierre Legat,Match Report,
,,,,,,,,,,,,
Ligue 2,14,Sat,2023-11-11,15:00 (22:00),Bordeaux,3–1,Annecy,18631,Stade Matmut-Atlantique,Guillaume Paradis,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Caen,3–3,Quevilly-Rouen,14485,Stade Michel d'Ornano,Aurélien Petit,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Auxerre,5–2,Saint-Étienne,16806,Stade de l'Abbé Deschamps,Benjamin Lepaysant,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Amiens,1–2,Grenoble,5910,Stade Crédit Agricole la Licorne,Karim Abed,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Stade Laval,0–3,US Concarneau,8275,Stade Francis Le Basser,Remi Landry,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Ajaccio,1–0,Troyes,4000,Stade François Coty,Thierry Bouille,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Pau FC,4–4,Angers,3342,Stade Nouste Camp,Mickaël Leleu,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Rodez Aveyron,0–0,Guingamp,2890,Stade Paul Lignon,Bastien Dechepy,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Valenciennes,0–1,Dunkerque,7376,Stade du Hainaut,Romain Delpech,Match Report,
Ligue 2,14,Sat,2023-11-11,19:00 (02:00),Paris FC,1–0,Bastia,6438,Stade Sébastien Charléty,Olivier Thual,Match Report,
,,,,,,,,,,,,
Ligue 2,15,Sat,2023-11-25,15:00 (22:00),Saint-Étienne,1–2,Pau FC,21709,Stade Geoffroy-Guichard,Faouzi Benchabane,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Amiens,1–1,US Concarneau,5575,Stade Francis-Le Blé,Mickaël Leleu,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Annecy,2–0,Ajaccio,5380,Parc des Sports,Pierre Legat,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Dunkerque,0–2,Stade Laval,2972,Stade Marcel-Tribut,Antoine Valnet,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Quevilly-Rouen,0–0,Valenciennes,6003,Stade Robert Diochon,Azzedine Souifi,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Bastia,0–0,Auxerre,10427,Stade Armand Césari,Willy Delajod,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Troyes,0–1,Guingamp,4817,Stade de l'Aube,Aurélien Petit,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Paris FC,1–2,Bordeaux,13472,Stade Sébastien Charléty,Abdelatif Kherradji,Match Report,
Ligue 2,15,Sat,2023-11-25,19:00 (02:00),Grenoble,2–1,Rodez Aveyron,6763,Stade des Alpes,Mikael Lesage,Match Report,
Ligue 2,15,Mon,2023-11-27,20:45 (03:45),Angers,3–0,Caen,9202,Stade Raymond Kopa,Ahmed Taleb,Match Report,
,,,,,,,,,,,,
Ligue 2,13,Tue,2023-11-28,19:00 (02:00),US Concarneau,1–2,Pau FC,690,Stade du Roudourou,Mikael Lesage,Match Report,
,,,,,,,,,,,,
Ligue 2,16,Sat,2023-12-02,15:00 (22:00),Bordeaux,0–1,Troyes,19161,Stade Matmut-Atlantique,Benjamin Lepaysant,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Rodez Aveyron,2–0,US Concarneau,2823,Stade Paul Lignon,Karim Abed,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Guingamp,0–1,Paris FC,9173,Stade du Roudourou,Nicolas Rainville,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Amiens,1–0,Saint-Étienne,8712,Stade Crédit Agricole la Licorne,Mikael Lesage,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Pau FC,1–1,Dunkerque,3504,Stade Nouste Camp,Guillaume Paradis,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Caen,1–0,Bastia,14469,Stade Michel d'Ornano,Thierry Bouille,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Stade Laval,1–1,Grenoble,7354,Stade Francis Le Basser,Pierre Legat,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Valenciennes,0–0,Annecy,5356,Stade du Hainaut,Romain Lissorgue,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Ajaccio,1–1,Angers,2500,Stade François Coty,Remi Landry,Match Report,
Ligue 2,16,Sat,2023-12-02,19:00 (02:00),Auxerre,3–2,Quevilly-Rouen,13430,Stade de l'Abbé Deschamps,Romain Delpech,Match Report,
,,,,,,,,,,,,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Paris FC,2–0,Rodez Aveyron,4675,Stade Sébastien Charléty,Mickaël Leleu,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Dunkerque,0–5,Bastia,2690,Stade Marcel-Tribut,Remi Landry,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Troyes,2–0,Amiens,4163,Stade de l'Aube,Ahmed Taleb,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Quevilly-Rouen,3–2,Bordeaux,4743,Stade Robert Diochon,Antoine Valnet,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Pau FC,3–1,Valenciennes,3139,Stade Nouste Camp,Abdelatif Kherradji,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Saint-Étienne,1–3,Guingamp,17942,Stade Geoffroy-Guichard,Olivier Thual,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Angers,1–0,Grenoble,9006,Stade Raymond Kopa,Nicolas Rainville,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),Ajaccio,2–0,Stade Laval,3645,Stade François Coty,Aurélien Petit,Match Report,
Ligue 2,17,Tue,2023-12-05,20:45 (03:45),US Concarneau,1–2,Auxerre,1570,Stade Francis-Le Blé,Azzedine Souifi,Match Report,
Ligue 2,17,Wed,2023-12-06,19:00 (02:00),Annecy,1–2,Caen,3513,Parc des Sports,Faouzi Benchabane,Match Report,
,,,,,,,,,,,,
Ligue 2,18,Sat,2023-12-16,15:00 (22:00),Bordeaux,0–0,Saint-Étienne,37658,Stade Matmut-Atlantique,Romain Delpech,Match Report,
Ligue 2,18,Sat,2023-12-16,15:00 (22:00),Auxerre,2–0,Ajaccio,15031,Stade de l'Abbé Deschamps,Nicolas Rainville,Match Report,
Ligue 2,18,Sat,2023-12-16,19:00 (02:00),Grenoble,1–0,Annecy,9077,Stade des Alpes,Karim Abed,Match Report,
Ligue 2,18,Sat,2023-12-16,19:00 (02:00),Troyes,1–4,Angers,5039,Stade de l'Aube,Mikael Lesage,Match Report,
Ligue 2,18,Sat,2023-12-16,19:00 (02:00),Caen,1–0,Dunkerque,13723,Stade Michel d'Ornano,Mickaël Leleu,Match Report,
