Date,Home,Away,Score,xG,xG.1,HomeGoals,AwayGoals
2025-11-22,Portsmouth,Millwall,3–1,1.4,0.5,3,1
2025-11-22,Oxford United,Middlesbrough,1–1,0.5,1.0,1,1
2025-11-22,Derby County,Watford,2–3,0.5,1.5,2,3
2025-11-22,Ipswich Town,Wrexham,0–0,1.7,0.0,0,0
2025-11-23,Sheffield Weds,Sheffield Utd,0–3,0.3,2.3,0,3
,,,,,,,
2025-11-25,Middlesbrough,Coventry City,2–4,1.1,1.9,2,4
2025-11-25,Stoke City,Charlton Ath,3–0,0.8,0.2,3,0
2025-11-25,Norwich City,Oxford United,1–1,1.5,0.7,1,1
2025-11-25,Watford,Preston,1–1,1.7,0.9,1,1
2025-11-25,Hull City,Ipswich Town,0–2,0.5,1.8,0,2
2025-11-25,Swansea City,Derby County,1–2,0.6,1.0,1,2
2025-11-25,Southampton,Leicester City,3–0,2.4,0.4,3,0
2025-11-26,Wrexham,Bristol City,2–0,1.0,0.9,2,0
2025-11-26,Sheffield Utd,Portsmouth,3–0,2.3,0.1,3,0
2025-11-26,Millwall,Sheffield Weds,1–0,3.0,0.7,1,0
2025-11-26,Blackburn,QPR,0–1,1.0,1.1,0,1
2025-11-26,West Brom,Birmingham City,1–1,0.9,0.8,1,1
,,,,,,,
2025-11-28,Oxford United,Ipswich Town,2–1,1.2,1.6,2,1
2025-11-29,Stoke City,Hull City,1–2,0.8,1.2,1,2
2025-11-29,Portsmouth,Bristol City,0–1,1.4,1.6,0,1
2025-11-29,Leicester City,Sheffield Utd,2–3,1.3,0.9,2,3
2025-11-29,Sheffield Weds,Preston,2–3,2.3,0.9,2,3
2025-11-29,Middlesbrough,Derby County,2–1,1.5,0.9,2,1
2025-11-29,Wrexham,Blackburn,1–1,1.5,0.9,1,1
2025-11-29,Norwich City,QPR,3–1,1.3,1.5,3,1
2025-11-29,West Brom,Swansea City,3–2,1.7,0.1,3,2
2025-11-29,Coventry City,Charlton Ath,3–1,2.4,0.7,3,1
2025-11-29,Millwall,Southampton,3–2,1.8,1.2,3,2
2025-12-01,Birmingham City,Watford,2–1,1.2,0.9,2,1
,,,,,,,
2025-12-02,Blackburn,Ipswich Town,1–1,1.2,0.7,1,1
,,,,,,,
2025-12-05,Hull City,Middlesbrough,1–4,1.0,1.3,1,4
2025-12-06,Watford,Norwich City,3–2,1.2,1.9,3,2
2025-12-06,Charlton Ath,Portsmouth,0–0,,,0,0
2025-12-06,Derby County,Leicester City,1–3,1.4,1.3,1,3
2025-12-06,Sheffield Utd,Stoke City,4–0,2.4,0.4,4,0
,Home,Away,Score,,,,
2025-12-06,Bristol City,Millwall,0–1,1.4,0.9,0,1
2025-12-06,Preston,Wrexham,1–1,1.4,1.4,1,1
2025-12-06,Southampton,Birmingham City,3–1,2.1,1.9,3,1
2025-12-06,Swansea City,Oxford United,2–0,0.9,1.4,2,0
2025-12-06,QPR,West Brom,3–1,2.3,1.5,3,1
2025-12-06,Ipswich Town,Coventry City,3–0,1.5,0.7,3,0
,,,,,,,
2025-12-09,Charlton Ath,Middlesbrough,1–2,0.3,0.8,1,2
2025-12-09,Swansea City,Portsmouth,1–0,0.9,0.6,1,0
2025-12-09,Southampton,West Brom,3–2,1.1,1.3,3,2
2025-12-09,Sheffield Utd,Norwich City,1–1,2.9,1.2,1,1
2025-12-09,Watford,Sheffield Weds,1–1,2.5,0.6,1,1
2025-12-09,Blackburn,Oxford United,1–1,2.1,0.3,1,1
2025-12-09,Preston,Coventry City,1–1,0.4,1.9,1,1
2025-12-09,QPR,Birmingham City,2–1,1.6,0.3,2,1
2025-12-10,Derby County,Millwall,1–1,1.2,0.9,1,1
2025-12-10,Bristol City,Leicester City,2–2,2.0,1.5,2,2
2025-12-10,Ipswich Town,Stoke City,1–0,1.0,0.4,1,0
2025-12-10,Hull City,Wrexham,2–0,2.2,1.3,2,0
,,,,,,,
2025-12-12,West Brom,Sheffield Utd,2–0,2.3,1.5,2,0
2025-12-13,Oxford United,Preston,1–2,1.4,0.6,1,2
2025-12-13,Stoke City,Swansea City,2–1,0.5,1.2,2,1
2025-12-13,Norwich City,Southampton,2–1,1.3,2.0,2,1
2025-12-13,Coventry City,Bristol City,1–0,2.1,1.4,1,0
2025-12-13,Leicester City,Ipswich Town,3–1,1.1,1.3,3,1
2025-12-13,Millwall,Hull City,1–3,0.8,2.1,1,3
2025-12-13,Birmingham City,Charlton Ath,1–1,1.2,1.5,1,1
2025-12-13,Portsmouth,Blackburn,2–1,1.7,0.8,2,1
2025-12-13,Middlesbrough,QPR,3–1,2.3,1.3,3,1
2025-12-13,Wrexham,Watford,2–2,1.2,0.9,2,2
2025-12-15,Sheffield Weds,Derby County,0–3,0.1,1.6,0,3
,,,,,,,
2025-12-19,Swansea City,Wrexham,2–1,2.0,0.3,2,1
2025-12-20,Southampton,Coventry City,1–1,1.3,0.6,1,1
2025-12-20,Blackburn,Millwall,2–0,2.4,0.6,2,0
2025-12-20,Preston,Norwich City,1–1,1.1,0.5,1,1
2025-12-20,QPR,Leicester City,4–1,1.8,1.1,4,1
2025-12-20,Sheffield Utd,Birmingham City,3–0,2.7,0.8,3,0
2025-12-20,Ipswich Town,Sheffield Weds,3–1,2.9,0.8,3,1
,Home,Away,Score,,,,
2025-12-20,Hull City,West Brom,1–0,1.3,1.3,1,0
2025-12-20,Charlton Ath,Oxford United,1–0,1.0,0.6,1,0
2025-12-20,Bristol City,Middlesbrough,2–0,0.9,2.2,2,0
2025-12-20,Derby County,Portsmouth,1–1,0.8,0.2,1,1
2025-12-20,Watford,Stoke City,1–0,1.2,0.5,1,0
,,,,,,,
2025-12-26,Birmingham City,Derby County,1–1,2.8,0.8,1,1
2025-12-26,Millwall,Ipswich Town,0–0,0.4,0.8,0,0
2025-12-26,Middlesbrough,Blackburn,0–0,0.7,1.2,0,0
2025-12-26,Portsmouth,QPR,1–1,0.5,0.5,1,1
2025-12-26,Norwich City,Charlton Ath,1–0,1.2,0.3,1,0
2025-12-26,Oxford United,Southampton,2–1,1.0,1.4,2,1
2025-12-26,Stoke City,Preston,0–0,1.1,0.6,0,0
2025-12-26,Leicester City,Watford,1–2,0.4,1.4,1,2
2025-12-26,West Brom,Bristol City,1–2,1.6,0.7,1,2
2025-12-26,Coventry City,Swansea City,1–0,1.3,1.3,1,0
2025-12-26,Sheffield Weds,Hull City,2–2,1.6,1.5,2,2
2025-12-26,Wrexham,Sheffield Utd,5–3,2.3,1.9,5,3
,,,,,,,
2025-12-29,Coventry City,Ipswich Town,0–2,0.7,1.1,0,2
2025-12-29,Leicester City,Derby County,2–1,0.7,0.7,2,1
2025-12-29,Portsmouth,Charlton Ath,2–1,0.7,1.0,2,1
2025-12-29,Norwich City,Watford,0–1,0.9,0.4,0,1
2025-12-29,Stoke City,Sheffield Utd,1–2,0.6,2.4,1,2
2025-12-29,Millwall,Bristol City,2–1,0.6,1.0,2,1
2025-12-29,Middlesbrough,Hull City,0–1,1.4,0.3,0,1
2025-12-29,West Brom,QPR,2–1,1.5,0.1,2,1
2025-12-29,Sheffield Weds,Blackburn,0–0,0.5,0.8,0,0
2025-12-29,Oxford United,Swansea City,0–1,0.5,0.8,0,1
2025-12-29,Wrexham,Preston,2–1,2.4,1.1,2,1
2025-12-29,Birmingham City,Southampton,1–1,1.6,1.3,1,1
