Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,7,Fri,2023-12-08,19:45 (16:45),Central Coast,4–0,Western United,4173,Industree Group Stadium,Adam Kersey,Match Report,
Regular season,7,Sat,2023-12-09,19:30 (14:30),Wellington,0–3,Newcastle,4395,Sky Stadium,Jonathan Barreiro,Match Report,
Regular season,7,Sat,2023-12-09,19:45 (16:45),Sydney FC,0–2,Macarthur FC,8006,Allianz Stadium,Daniel Elder,Match Report,
Regular season,7,Sun,2023-12-10,14:30 (12:00),Adelaide,0–2,Brisbane,7233,Coopers Stadium,Alex King,Match Report,
Regular season,7,Sun,2023-12-10,17:00 (14:00),W Sydney,3–4,Melb Victory,9755,CommBank Stadium,Ben Abraham,Match Report,
,,,,,,,,,,,,
Regular season,8,Fri,2023-12-15,18:00 (15:00),Western United,2–1,Brisbane,2842,AAMI Park,Jack Morgan,Match Report,
Regular season,8,Fri,2023-12-15,19:45 (16:45),W Sydney,1–0,Adelaide,8034,CommBank Stadium,Alireza Faghani,Match Report,
Regular season,8,Sat,2023-12-16,18:00 (15:00),Newcastle,2–2,Perth Glory,4714,McDonald Jones Stadium,Shaun Evans,Match Report,
Regular season,8,Sat,2023-12-16,19:45 (16:45),Melb Victory,3–0,Sydney FC,14607,AAMI Park,Adam Kersey,Match Report,
Regular season,8,Sun,2023-12-17,17:00 (14:00),Melb City,3–3,Central Coast,5906,AAMI Park,Daniel Elder,Match Report,
Regular season,8,Mon,2023-12-18,19:00 (16:00),Macarthur FC,0–3,Wellington,4893,Campbelltown Sports Stadium,Alex King,Match Report,
,,,,,,,,,,,,
Regular season,9,Thu,2023-12-21,18:45 (16:45),Brisbane,0–3,Central Coast,6855,Suncorp Stadium,Shaun Evans,Match Report,
Regular season,9,Fri,2023-12-22,19:15 (16:45),Adelaide,3–1,Newcastle,10064,Coopers Stadium,Ben Abraham,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,9,Sat,2023-12-23,17:30 (12:30),Wellington,2–0,W Sydney,7294,Sky Stadium,Casey Reibelt,Match Report,
Regular season,9,Sat,2023-12-23,17:30 (14:30),Sydney FC,4–2,Western United,11315,Allianz Stadium,Jonathan Barreiro,Match Report,
Regular season,9,Sat,2023-12-23,19:45 (16:45),Melb City,0–0,Melb Victory,25884,AAMI Park,Alireza Faghani,Match Report,
Regular season,9,Sat,2023-12-23,22:30 (19:30),Perth Glory,3–2,Macarthur FC,5163,HBF Park,Adam Bavcar,Match Report,
,,,,,,,,,,,,
Regular season,10,Thu,2023-12-28,19:45 (16:45),Melb City,8–1,Brisbane,6322,AAMI Park,Alex King,Match Report,
Regular season,10,Fri,2023-12-29,19:45 (16:45),Sydney FC,3–1,Wellington,14343,Allianz Stadium,Alireza Faghani,Match Report,
